id,xmin,xmax,ymin,ymax,sumID,sumAREA_M,sumPOPULACAO,sumIPVS_V10,sumid_2,sumxmin,sumxmax,sumymin,sumymax,sumárea real,sum%area,sumPop_real,count
2353,314389.36257,315389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2354,315389.36257,316389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2355,316389.36257,317389.36257,7366187.56918,7367187.56918,692.00000,10592076.25000,70.00000,0.00000,4710.00000,632778.72514,634778.72514,14732375.13836,14734375.13836,607208.84204,0.28873,2.05288,2.00000
2356,317389.36257,318389.36257,7366187.56918,7367187.56918,2128.00000,12459721.57000,236.00000,0.00000,7068.00000,952168.08771,955168.08771,22098562.70754,22101562.70754,1000000.00000,0.24437,12.72467,3.00000
2357,318389.36257,319389.36257,7366187.56918,7367187.56918,4647.00000,11597840.97000,236.00000,0.00000,9428.00000,1273557.45028,1277557.45028,29464750.27672,29468750.27672,999999.99951,1.12517,8.91001,4.00000
2358,319389.36257,320389.36257,7366187.56918,7367187.56918,6184.00000,10825605.05000,402.00000,4.00000,9432.00000,1277557.45028,1281557.45028,29464750.27672,29468750.27672,1000000.00049,1.72667,119.34649,4.00000
2359,320389.36257,321389.36257,7366187.56918,7367187.56918,10595.00000,17485138.99000,2150.00000,8.00000,14154.00000,1922336.17543,1928336.17543,44197125.41508,44203125.41508,999999.99951,0.73032,260.21218,6.00000
2360,321389.36257,322389.36257,7366187.56918,7367187.56918,8822.00000,6762435.27000,2066.00000,9.00000,9440.00000,1285557.45028,1289557.45028,29464750.27672,29468750.27672,1000000.00000,0.54905,258.08302,4.00000
2361,322389.36257,323389.36257,7366187.56918,7367187.56918,80247.00000,9508442.73000,11124.00000,52.00000,49581.00000,6770176.61399,6791176.61399,154689938.95278,154710938.95278,1000000.00049,9.18736,3610.17102,21.00000
2362,323389.36257,324389.36257,7366187.56918,7367187.56918,61590.00000,2622877.60000,4142.00000,15.00000,25982.00000,3557282.98828,3568282.98828,81028063.26098,81039063.26098,999999.99951,6.16142,2834.48111,11.00000
2363,324389.36257,325389.36257,7366187.56918,7367187.56918,24579.00000,3634666.87000,754.00000,8.00000,9452.00000,1297557.45028,1301557.45028,29464750.27672,29468750.27672,1000000.00000,0.81538,195.06372,4.00000
2364,325389.36257,326389.36257,7366187.56918,7367187.56918,27306.00000,5465010.78000,1622.00000,15.00000,11820.00000,1626946.81286,1631946.81286,36830937.84590,36835937.84590,1000000.00049,0.51536,180.97738,5.00000
2365,326389.36257,327389.36257,7366187.56918,7367187.56918,14697.00000,5551757.07000,1683.00000,9.00000,9460.00000,1305557.45028,1309557.45028,29464750.27672,29468750.27672,999999.99951,0.83175,397.09304,4.00000
2366,327389.36257,328389.36257,7366187.56918,7367187.56918,21610.00000,6718461.68000,1471.00000,9.00000,16562.00000,2291725.53800,2298725.53800,51563312.98426,51570312.98426,1000000.00049,1.32500,195.28271,7.00000
2367,328389.36257,329389.36257,7366187.56918,7367187.56918,29702.00000,7582918.54000,471.00000,4.00000,28404.00000,3940672.35085,3952672.35085,88394250.83016,88406250.83016,1000000.00000,5.60246,52.15242,12.00000
2368,329389.36257,330389.36257,7366187.56918,7367187.56918,6959.00000,7398482.47000,384.00000,4.00000,14208.00000,1976336.17543,1982336.17543,44197125.41508,44203125.41508,999999.99951,1.77165,21.23088,6.00000
2369,330389.36257,331389.36257,7366187.56918,7367187.56918,6967.00000,8146540.96000,484.00000,4.00000,14214.00000,1982336.17543,1988336.17543,44197125.41508,44203125.41508,1000000.00049,1.32782,85.20918,6.00000
2370,331389.36257,332389.36257,7366187.56918,7367187.56918,15641.00000,8898993.75000,1049.00000,8.00000,21330.00000,2982504.26314,2991504.26314,66295688.12262,66304688.12262,999999.99951,2.63303,61.52397,9.00000
2371,332389.36257,333389.36257,7366187.56918,7367187.56918,25485.00000,9253279.11000,1409.00000,17.00000,33194.00000,4653451.07599,4667451.07599,103126625.96852,103140625.96852,1000000.00000,4.50145,529.30780,14.00000
2372,333389.36257,334389.36257,7366187.56918,7367187.56918,11569.00000,9628358.31000,1234.00000,13.00000,21348.00000,3000504.26314,3009504.26314,66295688.12262,66304688.12262,1000000.00049,2.92396,281.52121,9.00000
2373,334389.36257,335389.36257,7366187.56918,7367187.56918,631.00000,5759969.19000,50.00000,0.00000,4746.00000,668778.72514,670778.72514,14732375.13836,14734375.13836,250741.59106,0.09062,1.68556,2.00000
2374,335389.36257,336389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2375,336389.36257,337389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2376,337389.36257,338389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2377,338389.36257,339389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2378,339389.36257,340389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2379,340389.36257,341389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2380,341389.36257,342389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2381,342389.36257,343389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2382,343389.36257,344389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2383,344389.36257,345389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2384,345389.36257,346389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2385,346389.36257,347389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2386,347389.36257,348389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2387,348389.36257,349389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2388,349389.36257,350389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2389,350389.36257,351389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2390,351389.36257,352389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2391,352389.36257,353389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2392,353389.36257,354389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2393,354389.36257,355389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2394,355389.36257,356389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2395,356389.36257,357389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2396,357389.36257,358389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2397,358389.36257,359389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2398,359389.36257,360389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2399,360389.36257,361389.36257,7366187.56918,7367187.56918,,,,,,,,,,,,,
2400,313389.36257,314389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2401,314389.36257,315389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2402,315389.36257,316389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2403,316389.36257,317389.36257,7365187.56918,7366187.56918,692.00000,10592076.25000,70.00000,0.00000,4806.00000,632778.72514,634778.72514,14730375.13836,14732375.13836,552009.66772,0.40554,0.25543,2.00000
2404,317389.36257,318389.36257,7365187.56918,7366187.56918,692.00000,10592076.25000,70.00000,0.00000,4808.00000,634778.72514,636778.72514,14730375.13836,14732375.13836,762505.34961,0.27034,3.61637,2.00000
2405,318389.36257,319389.36257,7365187.56918,7366187.56918,1773.00000,10396145.14000,279.00000,4.00000,4810.00000,636778.72514,638778.72514,14730375.13836,14732375.13836,985515.00708,0.13606,14.26952,2.00000
2406,319389.36257,320389.36257,7365187.56918,7366187.56918,9165.00000,15788388.74000,2002.00000,8.00000,12030.00000,1596946.81286,1601946.81286,36825937.84590,36830937.84590,999999.99951,1.12462,209.90677,5.00000
2407,320389.36257,321389.36257,7365187.56918,7366187.56918,7392.00000,5392243.60000,1723.00000,4.00000,7221.00000,961168.08771,964168.08771,22095562.70754,22098562.70754,1000000.00000,0.63276,320.41613,3.00000
2408,321389.36257,322389.36257,7365187.56918,7366187.56918,2853.00000,6093421.47000,1505.00000,4.00000,4816.00000,642778.72514,644778.72514,14730375.13836,14732375.13836,1000000.00049,0.25787,275.48973,2.00000
2409,322389.36257,323389.36257,7365187.56918,7366187.56918,61809.00000,10133116.76000,8050.00000,40.00000,40953.00000,5480619.16371,5497619.16371,125208188.67606,125225188.67606,999999.99951,9.49377,5536.19395,17.00000
2410,323389.36257,324389.36257,7365187.56918,7366187.56918,38424.00000,4046135.14000,452.00000,4.00000,16870.00000,2263725.53800,2270725.53800,51556312.98426,51563312.98426,1000000.00000,2.79590,216.45365,7.00000
2411,324389.36257,325389.36257,7365187.56918,7366187.56918,47600.00000,6029794.19000,900.00000,12.00000,19288.00000,2595114.90057,2603114.90057,58921500.55344,58929500.55344,1000000.00049,3.04709,253.87367,8.00000
2412,325389.36257,326389.36257,7365187.56918,7366187.56918,42560.00000,6886577.45000,2161.00000,17.00000,19296.00000,2603114.90057,2611114.90057,58921500.55344,58929500.55344,999999.99951,2.32959,504.09201,8.00000
2413,326389.36257,327389.36257,7365187.56918,7366187.56918,35584.00000,8117158.70000,2811.00000,14.00000,21717.00000,2937504.26314,2946504.26314,66286688.12262,66295688.12262,1000000.00049,2.11340,756.14123,9.00000
2414,327389.36257,328389.36257,7365187.56918,7366187.56918,21640.00000,8141450.62000,1323.00000,5.00000,16898.00000,2291725.53800,2298725.53800,51556312.98426,51563312.98426,999999.99951,1.94250,32.86234,7.00000
2415,328389.36257,329389.36257,7365187.56918,7366187.56918,27090.00000,7952207.29000,705.00000,5.00000,24150.00000,3283893.62571,3293893.62571,73651875.69180,73661875.69180,1000000.00000,4.40271,143.39388,10.00000
2416,329389.36257,330389.36257,7365187.56918,7366187.56918,20212.00000,10689637.57000,1357.00000,13.00000,21744.00000,2964504.26314,2973504.26314,66286688.12262,66295688.12262,1000000.00049,1.85325,316.37322,9.00000
2417,330389.36257,331389.36257,7365187.56918,7366187.56918,34618.00000,9058489.71000,763.00000,4.00000,21753.00000,2973504.26314,2982504.26314,66286688.12262,66295688.12262,999999.99951,2.46849,173.02475,9.00000
2418,331389.36257,332389.36257,7365187.56918,7366187.56918,15687.00000,6674445.07000,189.00000,0.00000,21762.00000,2982504.26314,2991504.26314,66286688.12262,66295688.12262,1000000.00000,1.32410,24.84737,9.00000
2419,332389.36257,333389.36257,7365187.56918,7366187.56918,9933.00000,5256361.11000,799.00000,8.00000,16933.00000,2326725.53800,2333725.53800,51556312.98426,51563312.98426,1000000.00049,2.88789,269.75112,7.00000
2420,333389.36257,334389.36257,7365187.56918,7366187.56918,5892.00000,4029969.06000,552.00000,4.00000,9680.00000,1333557.45028,1337557.45028,29460750.27672,29464750.27672,999999.99951,0.75281,19.69533,4.00000
2421,334389.36257,335389.36257,7365187.56918,7366187.56918,316.00000,2437932.81000,0.00000,0.00000,2421.00000,334389.36257,335389.36257,7365187.56918,7366187.56918,236518.33569,0.09702,0.00000,1.00000
2422,335389.36257,336389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2423,336389.36257,337389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2424,337389.36257,338389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2425,338389.36257,339389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2426,339389.36257,340389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2427,340389.36257,341389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2428,341389.36257,342389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2429,342389.36257,343389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2430,343389.36257,344389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2431,344389.36257,345389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2432,345389.36257,346389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2433,346389.36257,347389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2434,347389.36257,348389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2435,348389.36257,349389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2436,349389.36257,350389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2437,350389.36257,351389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2438,351389.36257,352389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2439,352389.36257,353389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2440,353389.36257,354389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2441,354389.36257,355389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2442,355389.36257,356389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2443,356389.36257,357389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2444,357389.36257,358389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2445,358389.36257,359389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2446,359389.36257,360389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2447,360389.36257,361389.36257,7365187.56918,7366187.56918,,,,,,,,,,,,,
2448,313389.36257,314389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2449,314389.36257,315389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2450,315389.36257,316389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2451,316389.36257,317389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2452,317389.36257,318389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2453,318389.36257,319389.36257,7364187.56918,7365187.56918,345.00000,9303023.98000,70.00000,0.00000,2453.00000,318389.36257,319389.36257,7364187.56918,7365187.56918,179678.06006,0.01931,1.35198,1.00000
2454,319389.36257,320389.36257,7364187.56918,7365187.56918,3544.00000,17488145.85000,1985.00000,12.00000,9816.00000,1277557.45028,1281557.45028,29456750.27672,29460750.27672,824365.24927,0.30811,87.38793,4.00000
2455,320389.36257,321389.36257,7364187.56918,7365187.56918,3199.00000,8185121.87000,1915.00000,12.00000,7365.00000,961168.08771,964168.08771,22092562.70754,22095562.70754,1000000.00049,0.24364,270.62051,3.00000
2456,321389.36257,322389.36257,7364187.56918,7365187.56918,7589.00000,9095563.05000,1850.00000,8.00000,12280.00000,1606946.81286,1611946.81286,36820937.84590,36825937.84590,999999.99951,0.56170,168.27233,5.00000
2457,322389.36257,323389.36257,7364187.56918,7365187.56918,24044.00000,7441750.44000,1819.00000,14.00000,24570.00000,3223893.62571,3233893.62571,73641875.69180,73651875.69180,1000000.00049,3.29841,360.65062,10.00000
2458,323389.36257,324389.36257,7364187.56918,7365187.56918,59817.00000,3248093.47000,2405.00000,11.00000,27038.00000,3557282.98828,3568282.98828,81006063.26098,81017063.26098,1000000.00000,6.64837,1492.14067,11.00000
2459,324389.36257,325389.36257,7364187.56918,7365187.56918,53924.00000,3285611.33000,1905.00000,8.00000,22131.00000,2919504.26314,2928504.26314,66277688.12262,66286688.12262,999999.99951,2.61058,70.54411,9.00000
2460,325389.36257,326389.36257,7364187.56918,7365187.56918,76509.00000,3295073.98000,6943.00000,49.00000,31980.00000,4230061.71342,4243061.71342,95734438.39934,95747438.39934,1000000.00049,6.33899,3424.59891,13.00000
2461,326389.36257,327389.36257,7364187.56918,7365187.56918,113315.00000,6723625.12000,8327.00000,54.00000,56603.00000,7506955.33913,7529955.33913,169376314.09114,169399314.09114,999999.99951,12.05398,2635.96631,23.00000
2462,327389.36257,328389.36257,7364187.56918,7365187.56918,11439.00000,6554280.55000,815.00000,5.00000,9848.00000,1309557.45028,1313557.45028,29456750.27672,29460750.27672,1000000.00000,0.94043,47.61219,4.00000
2463,328389.36257,329389.36257,7364187.56918,7365187.56918,8607.00000,2876080.84000,1263.00000,10.00000,7389.00000,985168.08771,988168.08771,22092562.70754,22095562.70754,1000000.00049,1.26950,682.00061,3.00000
2464,329389.36257,330389.36257,7364187.56918,7365187.56918,21761.00000,11486224.31000,2181.00000,18.00000,22176.00000,2964504.26314,2973504.26314,66277688.12262,66286688.12262,999999.99951,1.96919,448.31601,9.00000
2465,330389.36257,331389.36257,7364187.56918,7365187.56918,30306.00000,4342356.97000,483.00000,4.00000,12325.00000,1651946.81286,1656946.81286,36820937.84590,36825937.84590,1000000.00000,1.61706,78.38832,5.00000
2466,331389.36257,332389.36257,7364187.56918,7365187.56918,18818.00000,7025852.52000,128.00000,0.00000,22194.00000,2982504.26314,2991504.26314,66277688.12262,66286688.12262,1000000.00049,3.90153,23.77319,9.00000
2467,332389.36257,333389.36257,7364187.56918,7365187.56918,10286.00000,10051969.67000,60.00000,0.00000,19736.00000,2659114.90057,2667114.90057,58913500.55344,58921500.55344,999999.99951,1.51538,5.29818,8.00000
2468,333389.36257,334389.36257,7364187.56918,7365187.56918,3340.00000,8152144.97000,0.00000,0.00000,9872.00000,1333557.45028,1337557.45028,29456750.27672,29460750.27672,869507.09497,0.57274,0.00000,4.00000
2469,334389.36257,335389.36257,7364187.56918,7365187.56918,316.00000,2437932.81000,0.00000,0.00000,2469.00000,334389.36257,335389.36257,7364187.56918,7365187.56918,66148.45020,0.02713,0.00000,1.00000
2470,335389.36257,336389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2471,336389.36257,337389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2472,337389.36257,338389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2473,338389.36257,339389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2474,339389.36257,340389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2475,340389.36257,341389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2476,341389.36257,342389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2477,342389.36257,343389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2478,343389.36257,344389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2479,344389.36257,345389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2480,345389.36257,346389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2481,346389.36257,347389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2482,347389.36257,348389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2483,348389.36257,349389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2484,349389.36257,350389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2485,350389.36257,351389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2486,351389.36257,352389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2487,352389.36257,353389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2488,353389.36257,354389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2489,354389.36257,355389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2490,355389.36257,356389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2491,356389.36257,357389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2492,357389.36257,358389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2493,358389.36257,359389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2494,359389.36257,360389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2495,360389.36257,361389.36257,7364187.56918,7365187.56918,,,,,,,,,,,,,
2496,313389.36257,314389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2497,314389.36257,315389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2498,315389.36257,316389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2499,316389.36257,317389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2500,317389.36257,318389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2501,318389.36257,319389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2502,319389.36257,320389.36257,7363187.56918,7364187.56918,689.00000,11499473.44000,321.00000,4.00000,5004.00000,638778.72514,640778.72514,14726375.13836,14728375.13836,75154.74512,0.03154,7.76556,2.00000
2503,320389.36257,321389.36257,7363187.56918,7364187.56918,2110.00000,3255064.19000,436.00000,6.00000,7509.00000,961168.08771,964168.08771,22089562.70754,22092562.70754,979620.44751,0.86484,176.95242,3.00000
2504,321389.36257,322389.36257,7363187.56918,7364187.56918,11967.00000,5426408.42000,2548.00000,7.00000,17528.00000,2249725.53800,2256725.53800,51542312.98426,51549312.98426,1000000.00049,3.18447,294.01392,7.00000
2505,322389.36257,323389.36257,7363187.56918,7364187.56918,31027.00000,4255655.40000,4298.00000,19.00000,30060.00000,3868672.35085,3880672.35085,88358250.83016,88370250.83016,999999.99951,4.86520,3507.32522,12.00000
2506,323389.36257,324389.36257,7363187.56918,7364187.56918,86971.00000,3714698.58000,9344.00000,57.00000,45108.00000,5821008.52628,5839008.52628,132537376.24524,132555376.24524,1000000.00000,9.42815,5180.99042,18.00000
2507,324389.36257,325389.36257,7363187.56918,7364187.56918,132301.00000,4984781.88000,10276.00000,64.00000,55154.00000,7136565.97656,7158565.97656,161990126.52196,162012126.52196,1000000.00049,10.50468,4618.97716,22.00000
2508,325389.36257,326389.36257,7363187.56918,7364187.56918,65913.00000,4910597.53000,5182.00000,26.00000,27588.00000,3579282.98828,3590282.98828,80995063.26098,81006063.26098,999999.99951,3.74547,2098.22148,11.00000
2509,326389.36257,327389.36257,7363187.56918,7364187.56918,31586.00000,7097258.47000,1616.00000,5.00000,17563.00000,2284725.53800,2291725.53800,51542312.98426,51549312.98426,1000000.00000,2.49290,1045.58927,7.00000
2510,327389.36257,328389.36257,7363187.56918,7364187.56918,11533.00000,6055095.15000,247.00000,0.00000,10040.00000,1309557.45028,1313557.45028,29452750.27672,29456750.27672,1000000.00049,0.53134,33.97367,4.00000
2511,328389.36257,329389.36257,7363187.56918,7364187.56918,31892.00000,6293938.35000,822.00000,5.00000,12555.00000,1641946.81286,1646946.81286,36815937.84590,36820937.84590,999999.99951,1.17444,46.08585,5.00000
2512,329389.36257,330389.36257,7363187.56918,7364187.56918,73653.00000,9257388.07000,706.00000,8.00000,22608.00000,2964504.26314,2973504.26314,66268688.12262,66277688.12262,1000000.00000,3.41304,292.17314,9.00000
2513,330389.36257,331389.36257,7363187.56918,7364187.56918,7119.00000,4554301.46000,299.00000,4.00000,7539.00000,991168.08771,994168.08771,22089562.70754,22092562.70754,1000000.00049,0.70622,71.92123,3.00000
2514,331389.36257,332389.36257,7363187.56918,7364187.56918,5916.00000,6483124.31000,81.00000,0.00000,10056.00000,1325557.45028,1329557.45028,29452750.27672,29456750.27672,999999.99951,0.79252,17.33397,4.00000
2515,332389.36257,333389.36257,7363187.56918,7364187.56918,1671.00000,5111548.20000,0.00000,0.00000,5030.00000,664778.72514,666778.72514,14726375.13836,14728375.13836,1000000.00049,0.28486,0.00000,2.00000
2516,333389.36257,334389.36257,7363187.56918,7364187.56918,317.00000,3589434.54000,0.00000,0.00000,2516.00000,333389.36257,334389.36257,7363187.56918,7364187.56918,255384.00220,0.07115,0.00000,1.00000
2517,334389.36257,335389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2518,335389.36257,336389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2519,336389.36257,337389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2520,337389.36257,338389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2521,338389.36257,339389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2522,339389.36257,340389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2523,340389.36257,341389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2524,341389.36257,342389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2525,342389.36257,343389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2526,343389.36257,344389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2527,344389.36257,345389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2528,345389.36257,346389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2529,346389.36257,347389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2530,347389.36257,348389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2531,348389.36257,349389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2532,349389.36257,350389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2533,350389.36257,351389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2534,351389.36257,352389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2535,352389.36257,353389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2536,353389.36257,354389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2537,354389.36257,355389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2538,355389.36257,356389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2539,356389.36257,357389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2540,357389.36257,358389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2541,358389.36257,359389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2542,359389.36257,360389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2543,360389.36257,361389.36257,7363187.56918,7364187.56918,,,,,,,,,,,,,
2544,313389.36257,314389.36257,7362187.56918,7363187.56918,,,,,,,,,,,,,
2545,314389.36257,315389.36257,7362187.56918,7363187.56918,,,,,,,,,,,,,
2546,315389.36257,316389.36257,7362187.56918,7363187.56918,,,,,,,,,,,,,
2547,316389.36257,317389.36257,7362187.56918,7363187.56918,,,,,,,,,,,,,
2548,317389.36257,318389.36257,7362187.56918,7363187.56918,,,,,,,,,,,,,
2549,318389.36257,319389.36257,7362187.56918,7363187.56918,,,,,,,,,,,,,
2550,319389.36257,320389.36257,7362187.56918,7363187.56918,1029.00000,5168553.45000,867.00000,10.00000,7650.00000,958168.08771,961168.08771,22086562.70754,22089562.70754,44214.55029,0.02072,5.39166,3.00000
2551,320389.36257,321389.36257,7362187.56918,7363187.56918,2450.00000,5184957.96000,882.00000,10.00000,10204.00000,1281557.45028,1285557.45028,29448750.27672,29452750.27672,965652.71631,1.86174,231.81600,4.00000
2552,321389.36257,322389.36257,7362187.56918,7363187.56918,7907.00000,6963264.90000,752.00000,8.00000,15312.00000,1928336.17543,1934336.17543,44173125.41508,44179125.41508,999999.99951,2.20984,98.75090,6.00000
2553,322389.36257,323389.36257,7362187.56918,7363187.56918,29548.00000,5854238.38000,5668.00000,27.00000,28083.00000,3546282.98828,3557282.98828,80984063.26098,80995063.26098,1000000.00000,4.76484,1938.05362,11.00000
2554,323389.36257,324389.36257,7362187.56918,7363187.56918,42198.00000,6998730.62000,5948.00000,34.00000,28094.00000,3557282.98828,3568282.98828,80984063.26098,80995063.26098,1000000.00049,5.23262,3135.15686,11.00000
2555,324389.36257,325389.36257,7362187.56918,7363187.56918,58066.00000,5932725.85000,4046.00000,23.00000,28105.00000,3568282.98828,3579282.98828,80984063.26098,80995063.26098,999999.99951,4.02916,517.85820,11.00000
2556,325389.36257,326389.36257,7362187.56918,7363187.56918,33559.00000,4760292.94000,1382.00000,5.00000,15336.00000,1952336.17543,1958336.17543,44173125.41508,44179125.41508,1000000.00000,2.39136,550.12806,6.00000
2557,326389.36257,327389.36257,7362187.56918,7363187.56918,17506.00000,6382517.19000,290.00000,0.00000,15342.00000,1958336.17543,1964336.17543,44173125.41508,44179125.41508,1000000.00049,0.73540,42.44572,6.00000
2558,327389.36257,328389.36257,7362187.56918,7363187.56918,23252.00000,7317821.72000,293.00000,0.00000,20464.00000,2619114.90057,2627114.90057,58897500.55344,58905500.55344,999999.99951,3.38234,169.59177,8.00000
