id,xmin,xmax,ymin,ymax,sumid,sumid_2,sumAREA_M,sumPOPULACAO,sumareareal,sum%area,sumpop_real,count
2307,316389.36257,317389.36257,7367187.56918,7368187.56918,2307.00000,345.00000,9303023.98000,70.00000,73759.10718,0.00793,0.55500,1.00000
2308,317389.36257,318389.36257,7367187.56918,7368187.56918,6924.00000,2129.00000,12219723.82000,236.00000,883164.83203,0.44128,58.32974,3.00000
2309,318389.36257,319389.36257,7367187.56918,7368187.56918,4618.00000,1781.00000,11170669.30000,236.00000,1000000.00049,0.30007,44.13614,2.00000
2310,319389.36257,320389.36257,7367187.56918,7368187.56918,9240.00000,4644.00000,12700957.56000,578.00000,999999.99951,0.53472,75.62899,4.00000
2311,320389.36257,321389.36257,7367187.56918,7368187.56918,6933.00000,3206.00000,12223265.25000,414.00000,1000000.00049,0.71160,128.63876,3.00000
2312,321389.36257,322389.36257,7367187.56918,7368187.56918,16184.00000,22528.00000,3358338.40000,4578.00000,999999.99951,3.04258,1808.85966,7.00000
2313,322389.36257,323389.36257,7367187.56918,7368187.56918,27756.00000,48569.00000,2440623.07000,11427.00000,1000000.00000,5.40859,6438.10919,12.00000
2314,323389.36257,324389.36257,7367187.56918,7368187.56918,27768.00000,66269.00000,4777241.39000,6737.00000,1000000.00049,3.83694,2690.34957,12.00000
2315,324389.36257,325389.36257,7367187.56918,7368187.56918,41670.00000,107934.00000,7766520.24000,7878.00000,999999.99951,6.36771,3060.97305,18.00000
2316,325389.36257,326389.36257,7367187.56918,7368187.56918,20844.00000,50275.00000,6769730.49000,2122.00000,1000000.00000,4.02086,715.10955,9.00000
2317,326389.36257,327389.36257,7367187.56918,7368187.56918,9268.00000,16292.00000,4162878.73000,1372.00000,1000000.00049,0.98088,144.79024,4.00000
2318,327389.36257,328389.36257,7367187.56918,7368187.56918,23180.00000,28586.00000,6123355.03000,5012.00000,999999.99951,1.41421,252.59324,10.00000
2319,328389.36257,329389.36257,7367187.56918,7368187.56918,41742.00000,53116.00000,8473871.05000,5465.00000,1000000.00000,7.51526,1809.07365,18.00000
2320,329389.36257,330389.36257,7367187.56918,7368187.56918,25520.00000,19697.00000,10367902.73000,369.00000,1000000.00049,3.43479,23.00911,11.00000
2321,330389.36257,331389.36257,7367187.56918,7368187.56918,16247.00000,11334.00000,7457868.42000,225.00000,999999.99951,2.57471,19.03346,7.00000
2322,331389.36257,332389.36257,7367187.56918,7368187.56918,23220.00000,16972.00000,6798555.32000,435.00000,1000000.00049,5.21039,129.49783,10.00000
2323,332389.36257,333389.36257,7367187.56918,7368187.56918,32522.00000,35731.00000,4649312.95000,1073.00000,999999.99951,8.69314,187.03435,14.00000
2324,333389.36257,334389.36257,7367187.56918,7368187.56918,4648.00000,1656.00000,5571314.21000,329.00000,1000000.00000,0.36497,63.59724,2.00000
2325,334389.36257,335389.36257,7367187.56918,7368187.56918,2325.00000,315.00000,3322036.38000,50.00000,254810.89941,0.07670,3.83516,1.00000
2355,316389.36257,317389.36257,7366187.56918,7367187.56918,4710.00000,692.00000,10592076.25000,70.00000,607208.84204,0.28873,2.05288,2.00000
2356,317389.36257,318389.36257,7366187.56918,7367187.56918,7068.00000,2128.00000,12459721.57000,236.00000,1000000.00000,0.24437,12.72467,3.00000
2357,318389.36257,319389.36257,7366187.56918,7367187.56918,9428.00000,4647.00000,11597840.97000,236.00000,999999.99951,1.12517,8.91001,4.00000
2358,319389.36257,320389.36257,7366187.56918,7367187.56918,9432.00000,6184.00000,10825605.05000,402.00000,1000000.00049,1.72667,119.34649,4.00000
2359,320389.36257,321389.36257,7366187.56918,7367187.56918,14154.00000,10595.00000,17485138.99000,2150.00000,999999.99951,0.73032,260.21218,6.00000
2360,321389.36257,322389.36257,7366187.56918,7367187.56918,9440.00000,8822.00000,6762435.27000,2066.00000,1000000.00000,0.54905,258.08302,4.00000
2361,322389.36257,323389.36257,7366187.56918,7367187.56918,49581.00000,80247.00000,9508442.73000,11124.00000,1000000.00049,9.18736,3610.17102,21.00000
2362,323389.36257,324389.36257,7366187.56918,7367187.56918,25982.00000,61590.00000,2622877.60000,4142.00000,999999.99951,6.16142,2834.48111,11.00000
2363,324389.36257,325389.36257,7366187.56918,7367187.56918,9452.00000,24579.00000,3634666.87000,754.00000,1000000.00000,0.81538,195.06372,4.00000
2364,325389.36257,326389.36257,7366187.56918,7367187.56918,11820.00000,27306.00000,5465010.78000,1622.00000,1000000.00049,0.51536,180.97738,5.00000
2365,326389.36257,327389.36257,7366187.56918,7367187.56918,9460.00000,14697.00000,5551757.07000,1683.00000,999999.99951,0.83175,397.09304,4.00000
2366,327389.36257,328389.36257,7366187.56918,7367187.56918,16562.00000,21610.00000,6718461.68000,1471.00000,1000000.00049,1.32500,195.28271,7.00000
2367,328389.36257,329389.36257,7366187.56918,7367187.56918,28404.00000,29702.00000,7582918.54000,471.00000,1000000.00000,5.60246,52.15242,12.00000
2368,329389.36257,330389.36257,7366187.56918,7367187.56918,14208.00000,6959.00000,7398482.47000,384.00000,999999.99951,1.77165,21.23088,6.00000
2369,330389.36257,331389.36257,7366187.56918,7367187.56918,14214.00000,6967.00000,8146540.96000,484.00000,1000000.00049,1.32782,85.20918,6.00000
2370,331389.36257,332389.36257,7366187.56918,7367187.56918,21330.00000,15641.00000,8898993.75000,1049.00000,999999.99951,2.63303,61.52397,9.00000
2371,332389.36257,333389.36257,7366187.56918,7367187.56918,33194.00000,25485.00000,9253279.11000,1409.00000,1000000.00000,4.50145,529.30780,14.00000
2372,333389.36257,334389.36257,7366187.56918,7367187.56918,21348.00000,11569.00000,9628358.31000,1234.00000,1000000.00049,2.92396,281.52121,9.00000
2373,334389.36257,335389.36257,7366187.56918,7367187.56918,4746.00000,631.00000,5759969.19000,50.00000,250741.59106,0.09062,1.68556,2.00000
2403,316389.36257,317389.36257,7365187.56918,7366187.56918,4806.00000,692.00000,10592076.25000,70.00000,552009.66772,0.40554,0.25543,2.00000
2404,317389.36257,318389.36257,7365187.56918,7366187.56918,4808.00000,692.00000,10592076.25000,70.00000,762505.34961,0.27034,3.61637,2.00000
2405,318389.36257,319389.36257,7365187.56918,7366187.56918,4810.00000,1773.00000,10396145.14000,279.00000,985515.00708,0.13606,14.26952,2.00000
2406,319389.36257,320389.36257,7365187.56918,7366187.56918,12030.00000,9165.00000,15788388.74000,2002.00000,999999.99951,1.12462,209.90677,5.00000
2407,320389.36257,321389.36257,7365187.56918,7366187.56918,7221.00000,7392.00000,5392243.60000,1723.00000,1000000.00000,0.63276,320.41613,3.00000
2408,321389.36257,322389.36257,7365187.56918,7366187.56918,4816.00000,2853.00000,6093421.47000,1505.00000,1000000.00049,0.25787,275.48973,2.00000
2409,322389.36257,323389.36257,7365187.56918,7366187.56918,40953.00000,61809.00000,10133116.76000,8050.00000,999999.99951,9.49377,5536.19395,17.00000
2410,323389.36257,324389.36257,7365187.56918,7366187.56918,16870.00000,38424.00000,4046135.14000,452.00000,1000000.00000,2.79590,216.45365,7.00000
2411,324389.36257,325389.36257,7365187.56918,7366187.56918,19288.00000,47600.00000,6029794.19000,900.00000,1000000.00049,3.04709,253.87367,8.00000
2412,325389.36257,326389.36257,7365187.56918,7366187.56918,19296.00000,42560.00000,6886577.45000,2161.00000,999999.99951,2.32959,504.09201,8.00000
2413,326389.36257,327389.36257,7365187.56918,7366187.56918,21717.00000,35584.00000,8117158.70000,2811.00000,1000000.00049,2.11340,756.14123,9.00000
2414,327389.36257,328389.36257,7365187.56918,7366187.56918,16898.00000,21640.00000,8141450.62000,1323.00000,999999.99951,1.94250,32.86234,7.00000
2415,328389.36257,329389.36257,7365187.56918,7366187.56918,24150.00000,27090.00000,7952207.29000,705.00000,1000000.00000,4.40271,143.39388,10.00000
2416,329389.36257,330389.36257,7365187.56918,7366187.56918,21744.00000,20212.00000,10689637.57000,1357.00000,1000000.00049,1.85325,316.37322,9.00000
2417,330389.36257,331389.36257,7365187.56918,7366187.56918,21753.00000,34618.00000,9058489.71000,763.00000,999999.99951,2.46849,173.02475,9.00000
2418,331389.36257,332389.36257,7365187.56918,7366187.56918,21762.00000,15687.00000,6674445.07000,189.00000,1000000.00000,1.32410,24.84737,9.00000
2419,332389.36257,333389.36257,7365187.56918,7366187.56918,16933.00000,9933.00000,5256361.11000,799.00000,1000000.00049,2.88789,269.75112,7.00000
2420,333389.36257,334389.36257,7365187.56918,7366187.56918,9680.00000,5892.00000,4029969.06000,552.00000,999999.99951,0.75281,19.69533,4.00000
2421,334389.36257,335389.36257,7365187.56918,7366187.56918,2421.00000,316.00000,2437932.81000,0.00000,236518.33569,0.09702,0.00000,1.00000
2453,318389.36257,319389.36257,7364187.56918,7365187.56918,2453.00000,345.00000,9303023.98000,70.00000,179678.06006,0.01931,1.35198,1.00000
2454,319389.36257,320389.36257,7364187.56918,7365187.56918,9816.00000,3544.00000,17488145.85000,1985.00000,824365.24927,0.30811,87.38793,4.00000
2455,320389.36257,321389.36257,7364187.56918,7365187.56918,7365.00000,3199.00000,8185121.87000,1915.00000,1000000.00049,0.24364,270.62051,3.00000
2456,321389.36257,322389.36257,7364187.56918,7365187.56918,12280.00000,7589.00000,9095563.05000,1850.00000,999999.99951,0.56170,168.27233,5.00000
2457,322389.36257,323389.36257,7364187.56918,7365187.56918,24570.00000,24044.00000,7441750.44000,1819.00000,1000000.00049,3.29841,360.65062,10.00000
2458,323389.36257,324389.36257,7364187.56918,7365187.56918,27038.00000,59817.00000,3248093.47000,2405.00000,1000000.00000,6.64837,1492.14067,11.00000
2459,324389.36257,325389.36257,7364187.56918,7365187.56918,22131.00000,53924.00000,3285611.33000,1905.00000,999999.99951,2.61058,70.54411,9.00000
2460,325389.36257,326389.36257,7364187.56918,7365187.56918,31980.00000,76509.00000,3295073.98000,6943.00000,1000000.00049,6.33899,3424.59891,13.00000
2461,326389.36257,327389.36257,7364187.56918,7365187.56918,56603.00000,113315.00000,6723625.12000,8327.00000,999999.99951,12.05398,2635.96631,23.00000
2462,327389.36257,328389.36257,7364187.56918,7365187.56918,9848.00000,11439.00000,6554280.55000,815.00000,1000000.00000,0.94043,47.61219,4.00000
2463,328389.36257,329389.36257,7364187.56918,7365187.56918,7389.00000,8607.00000,2876080.84000,1263.00000,1000000.00049,1.26950,682.00061,3.00000
2464,329389.36257,330389.36257,7364187.56918,7365187.56918,22176.00000,21761.00000,11486224.31000,2181.00000,999999.99951,1.96919,448.31601,9.00000
2465,330389.36257,331389.36257,7364187.56918,7365187.56918,12325.00000,30306.00000,4342356.97000,483.00000,1000000.00000,1.61706,78.38832,5.00000
2466,331389.36257,332389.36257,7364187.56918,7365187.56918,22194.00000,18818.00000,7025852.52000,128.00000,1000000.00049,3.90153,23.77319,9.00000
2467,332389.36257,333389.36257,7364187.56918,7365187.56918,19736.00000,10286.00000,10051969.67000,60.00000,999999.99951,1.51538,5.29818,8.00000
2468,333389.36257,334389.36257,7364187.56918,7365187.56918,9872.00000,3340.00000,8152144.97000,0.00000,869507.09497,0.57274,0.00000,4.00000
2469,334389.36257,335389.36257,7364187.56918,7365187.56918,2469.00000,316.00000,2437932.81000,0.00000,66148.45020,0.02713,0.00000,1.00000
2502,319389.36257,320389.36257,7363187.56918,7364187.56918,5004.00000,689.00000,11499473.44000,321.00000,75154.74512,0.03154,7.76556,2.00000
2503,320389.36257,321389.36257,7363187.56918,7364187.56918,7509.00000,2110.00000,3255064.19000,436.00000,979620.44751,0.86484,176.95242,3.00000
2504,321389.36257,322389.36257,7363187.56918,7364187.56918,17528.00000,11967.00000,5426408.42000,2548.00000,1000000.00049,3.18447,294.01392,7.00000
2505,322389.36257,323389.36257,7363187.56918,7364187.56918,30060.00000,31027.00000,4255655.40000,4298.00000,999999.99951,4.86520,3507.32522,12.00000
2506,323389.36257,324389.36257,7363187.56918,7364187.56918,45108.00000,86971.00000,3714698.58000,9344.00000,1000000.00000,9.42815,5180.99042,18.00000
2507,324389.36257,325389.36257,7363187.56918,7364187.56918,55154.00000,132301.00000,4984781.88000,10276.00000,1000000.00049,10.50468,4618.97716,22.00000
2508,325389.36257,326389.36257,7363187.56918,7364187.56918,27588.00000,65913.00000,4910597.53000,5182.00000,999999.99951,3.74547,2098.22148,11.00000
2509,326389.36257,327389.36257,7363187.56918,7364187.56918,17563.00000,31586.00000,7097258.47000,1616.00000,1000000.00000,2.49290,1045.58927,7.00000
2510,327389.36257,328389.36257,7363187.56918,7364187.56918,10040.00000,11533.00000,6055095.15000,247.00000,1000000.00049,0.53134,33.97367,4.00000
2511,328389.36257,329389.36257,7363187.56918,7364187.56918,12555.00000,31892.00000,6293938.35000,822.00000,999999.99951,1.17444,46.08585,5.00000
2512,329389.36257,330389.36257,7363187.56918,7364187.56918,22608.00000,73653.00000,9257388.07000,706.00000,1000000.00000,3.41304,292.17314,9.00000
2513,330389.36257,331389.36257,7363187.56918,7364187.56918,7539.00000,7119.00000,4554301.46000,299.00000,1000000.00049,0.70622,71.92123,3.00000
2514,331389.36257,332389.36257,7363187.56918,7364187.56918,10056.00000,5916.00000,6483124.31000,81.00000,999999.99951,0.79252,17.33397,4.00000
2515,332389.36257,333389.36257,7363187.56918,7364187.56918,5030.00000,1671.00000,5111548.20000,0.00000,1000000.00049,0.28486,0.00000,2.00000
2516,333389.36257,334389.36257,7363187.56918,7364187.56918,2516.00000,317.00000,3589434.54000,0.00000,255384.00220,0.07115,0.00000,1.00000
2550,319389.36257,320389.36257,7362187.56918,7363187.56918,7650.00000,1029.00000,5168553.45000,867.00000,44214.55029,0.02072,5.39166,3.00000
2551,320389.36257,321389.36257,7362187.56918,7363187.56918,10204.00000,2450.00000,5184957.96000,882.00000,965652.71631,1.86174,231.81600,4.00000
2552,321389.36257,322389.36257,7362187.56918,7363187.56918,15312.00000,7907.00000,6963264.90000,752.00000,999999.99951,2.20984,98.75090,6.00000
2553,322389.36257,323389.36257,7362187.56918,7363187.56918,28083.00000,29548.00000,5854238.38000,5668.00000,1000000.00000,4.76484,1938.05362,11.00000
2554,323389.36257,324389.36257,7362187.56918,7363187.56918,28094.00000,42198.00000,6998730.62000,5948.00000,1000000.00049,5.23262,3135.15686,11.00000
2555,324389.36257,325389.36257,7362187.56918,7363187.56918,28105.00000,58066.00000,5932725.85000,4046.00000,999999.99951,4.02916,517.85820,11.00000
2556,325389.36257,326389.36257,7362187.56918,7363187.56918,15336.00000,33559.00000,4760292.94000,1382.00000,1000000.00000,2.39136,550.12806,6.00000
2557,326389.36257,327389.36257,7362187.56918,7363187.56918,15342.00000,17506.00000,6382517.19000,290.00000,1000000.00049,0.73540,42.44572,6.00000
2558,327389.36257,328389.36257,7362187.56918,7363187.56918,20464.00000,23252.00000,7317821.72000,293.00000,999999.99951,3.38234,169.59177,8.00000
2559,328389.36257,329389.36257,7362187.56918,7363187.56918,23031.00000,43645.00000,7349352.95000,243.00000,1000000.00049,3.19474,31.52486,9.00000
2560,329389.36257,330389.36257,7362187.56918,7363187.56918,33280.00000,34556.00000,9243817.64000,323.00000,1000000.00000,5.89454,37.83718,13.00000
2561,330389.36257,331389.36257,7362187.56918,7363187.56918,28171.00000,21559.00000,10176350.53000,282.00000,999999.99951,3.74993,59.33885,11.00000
2562,331389.36257,332389.36257,7362187.56918,7363187.56918,12810.00000,4705.00000,8368800.36000,0.00000,1000000.00049,0.44419,0.00000,5.00000
2563,332389.36257,333389.36257,7362187.56918,7363187.56918,7689.00000,1996.00000,6733088.05000,0.00000,999999.99951,0.36748,0.00000,3.00000
2564,333389.36257,334389.36257,7362187.56918,7363187.56918,5128.00000,635.00000,5530456.82000,0.00000,111116.03174,0.04515,0.00000,2.00000
2597,318389.36257,319389.36257,7361187.56918,7362187.56918,5194.00000,683.00000,4678301.69000,645.00000,536244.88721,0.24709,66.44558,2.00000
2598,319389.36257,320389.36257,7361187.56918,7362187.56918,5196.00000,683.00000,4678301.69000,645.00000,819645.25220,0.35336,111.76396,2.00000
2599,320389.36257,321389.36257,7361187.56918,7362187.56918,5198.00000,683.00000,4678301.69000,645.00000,999999.99951,0.38436,155.97261,2.00000
2600,321389.36257,322389.36257,7361187.56918,7362187.56918,15600.00000,8974.00000,7559492.94000,1233.00000,1000000.00000,1.37712,88.99769,6.00000
2601,322389.36257,323389.36257,7361187.56918,7362187.56918,26010.00000,25478.00000,11819918.61000,4495.00000,1000000.00049,3.91721,2685.71164,10.00000
2602,323389.36257,324389.36257,7361187.56918,7362187.56918,13010.00000,14841.00000,7488340.84000,2515.00000,999999.99951,0.79190,480.32160,5.00000
2603,324389.36257,325389.36257,7361187.56918,7362187.56918,18221.00000,33420.00000,5019677.96000,1778.00000,1000000.00000,1.64630,268.72915,7.00000
2604,325389.36257,326389.36257,7361187.56918,7362187.56918,28644.00000,61039.00000,4745805.00000,4456.00000,1000000.00049,3.92306,2041.68717,11.00000
2605,326389.36257,327389.36257,7361187.56918,7362187.56918,41680.00000,83621.00000,8000797.62000,6163.00000,999999.99951,6.24732,1380.11985,16.00000
2606,327389.36257,328389.36257,7361187.56918,7362187.56918,33878.00000,42753.00000,7863277.25000,872.00000,1000000.00049,4.43790,103.96698,13.00000
2607,328389.36257,329389.36257,7361187.56918,7362187.56918,18249.00000,17258.00000,6273192.66000,206.00000,999999.99951,1.20459,24.62271,7.00000
2608,329389.36257,330389.36257,7361187.56918,7362187.56918,18256.00000,15735.00000,8118279.25000,265.00000,1000000.00000,1.18890,25.21118,7.00000
2609,330389.36257,331389.36257,7361187.56918,7362187.56918,23481.00000,14278.00000,10529404.12000,117.00000,1000000.00049,2.16459,15.39490,9.00000
2610,331389.36257,332389.36257,7361187.56918,7362187.56918,13050.00000,8877.00000,7163391.48000,0.00000,999999.99951,1.06393,0.00000,5.00000
2611,332389.36257,333389.36257,7361187.56918,7362187.56918,10444.00000,5963.00000,6543517.55000,0.00000,1000000.00000,0.61308,0.00000,4.00000
2612,333389.36257,334389.36257,7361187.56918,7362187.56918,5224.00000,1683.00000,3675721.94000,0.00000,270418.49097,0.14602,0.00000,2.00000
2645,318389.36257,319389.36257,7360187.56918,7361187.56918,5290.00000,681.00000,3891898.04000,507.00000,375031.57446,0.19008,44.21174,2.00000
2646,319389.36257,320389.36257,7360187.56918,7361187.56918,5292.00000,681.00000,3891898.04000,507.00000,999999.99951,0.51358,129.73293,2.00000
2647,320389.36257,321389.36257,7360187.56918,7361187.56918,13235.00000,3856.00000,10792924.91000,1584.00000,1000000.00000,0.61044,285.71517,5.00000
2648,321389.36257,322389.36257,7360187.56918,7361187.56918,7944.00000,3175.00000,6901026.87000,1077.00000,1000000.00049,0.38519,49.67227,3.00000
2649,322389.36257,323389.36257,7360187.56918,7361187.56918,7947.00000,7326.00000,6813611.74000,162.00000,999999.99951,0.33526,6.17304,3.00000
2650,323389.36257,324389.36257,7360187.56918,7361187.56918,10600.00000,13444.00000,9208433.71000,193.00000,1000000.00049,0.29897,32.14000,4.00000
2651,324389.36257,325389.36257,7360187.56918,7361187.56918,42416.00000,85395.00000,7317534.15000,5546.00000,1000000.00000,7.55084,1660.67479,16.00000
2652,325389.36257,326389.36257,7360187.56918,7361187.56918,50388.00000,116557.00000,1903670.70000,18229.00000,999999.99951,10.41580,8469.81017,19.00000
2653,326389.36257,327389.36257,7360187.56918,7361187.56918,34489.00000,74900.00000,2871401.08000,9867.00000,1000000.00049,5.29103,3017.70317,13.00000
2654,327389.36257,328389.36257,7360187.56918,7361187.56918,26540.00000,38825.00000,6502669.48000,1178.00000,999999.99951,3.01686,713.14616,10.00000
2655,328389.36257,329389.36257,7360187.56918,7361187.56918,7965.00000,10354.00000,3290855.13000,214.00000,1000000.00000,0.64395,76.38717,3.00000
2656,329389.36257,330389.36257,7360187.56918,7361187.56918,7968.00000,7191.00000,4805409.83000,256.00000,1000000.00049,0.50003,49.16479,3.00000
2657,330389.36257,331389.36257,7360187.56918,7361187.56918,10628.00000,8563.00000,4413685.13000,695.00000,999999.99951,0.80234,52.23998,4.00000
2658,331389.36257,332389.36257,7360187.56918,7361187.56918,18606.00000,15769.00000,5513199.69000,636.00000,1000000.00000,1.70693,29.97208,7.00000
2659,332389.36257,333389.36257,7360187.56918,7361187.56918,13295.00000,8884.00000,6608706.61000,4.00000,1000000.00049,0.76770,0.59444,5.00000
2660,333389.36257,334389.36257,7360187.56918,7361187.56918,10640.00000,3369.00000,8495029.66000,91.00000,846139.34106,0.38497,9.63941,4.00000
2661,334389.36257,335389.36257,7360187.56918,7361187.56918,7983.00000,2005.00000,6803118.32000,345.00000,254056.99121,0.17676,26.22158,3.00000
2693,318389.36257,319389.36257,7359187.56918,7360187.56918,5386.00000,679.00000,2277284.66000,469.00000,259279.50366,0.24385,55.76060,2.00000
2694,319389.36257,320389.36257,7359187.56918,7360187.56918,16164.00000,6328.00000,3269234.38000,1391.00000,1000000.00000,1.77421,248.93747,6.00000
2695,320389.36257,321389.36257,7359187.56918,7360187.56918,21560.00000,16386.00000,4582013.73000,3721.00000,1000000.00049,3.26010,1588.51405,8.00000
2696,321389.36257,322389.36257,7359187.56918,7360187.56918,21568.00000,20535.00000,6799558.52000,3463.00000,999999.99951,1.75023,1236.30920,8.00000
2697,322389.36257,323389.36257,7359187.56918,7360187.56918,13485.00000,14817.00000,9117287.36000,351.00000,1000000.00049,2.27578,90.56296,5.00000
2698,323389.36257,324389.36257,7359187.56918,7360187.56918,21584.00000,31557.00000,8739334.35000,417.00000,999999.99951,2.74640,31.83509,8.00000
2699,324389.36257,325389.36257,7359187.56918,7360187.56918,21592.00000,44269.00000,6265235.02000,5110.00000,1000000.00000,2.45233,1228.79663,8.00000
2700,325389.36257,326389.36257,7359187.56918,7360187.56918,27000.00000,58141.00000,5973455.66000,10781.00000,1000000.00049,4.62916,6758.77786,10.00000
2701,326389.36257,327389.36257,7359187.56918,7360187.56918,8103.00000,15175.00000,5147990.77000,2357.00000,999999.99951,0.73495,664.63302,3.00000
2702,327389.36257,328389.36257,7359187.56918,7360187.56918,24318.00000,37534.00000,10322971.94000,1174.00000,1000000.00000,1.91671,218.06433,9.00000
2703,328389.36257,329389.36257,7359187.56918,7360187.56918,21624.00000,33011.00000,4754250.46000,3263.00000,1000000.00049,3.28215,947.15028,8.00000
2704,329389.36257,330389.36257,7359187.56918,7360187.56918,29744.00000,36989.00000,11433781.03000,2618.00000,999999.99951,3.12254,385.95321,11.00000
2705,330389.36257,331389.36257,7359187.56918,7360187.56918,18935.00000,17323.00000,4804288.13000,1542.00000,1000000.00000,2.80490,906.56577,7.00000
2706,331389.36257,332389.36257,7359187.56918,7360187.56918,21648.00000,17654.00000,7179446.86000,1382.00000,1000000.00049,2.16597,493.46073,8.00000
2707,332389.36257,333389.36257,7359187.56918,7360187.56918,18949.00000,9017.00000,9889862.37000,279.00000,999999.99951,1.74420,184.22297,7.00000
2708,333389.36257,334389.36257,7359187.56918,7360187.56918,8124.00000,3051.00000,6554007.38000,91.00000,1000000.00049,0.59165,17.76900,3.00000
2709,334389.36257,335389.36257,7359187.56918,7360187.56918,8127.00000,2005.00000,6803118.32000,345.00000,976162.63794,1.09305,241.28441,3.00000
2710,335389.36257,336389.36257,7359187.56918,7360187.56918,2710.00000,318.00000,1941022.28000,0.00000,58.35352,0.00003,0.00000,1.00000
2741,318389.36257,319389.36257,7358187.56918,7359187.56918,5482.00000,677.00000,2153302.99000,860.00000,259387.93188,0.48364,112.34136,2.00000
2742,319389.36257,320389.36257,7358187.56918,7359187.56918,16452.00000,6323.00000,3159600.79000,1782.00000,1000000.00000,3.80189,861.04449,6.00000
2743,320389.36257,321389.36257,7358187.56918,7359187.56918,13715.00000,7521.00000,5783859.67000,1543.00000,999999.99951,0.83606,263.82663,5.00000
2744,321389.36257,322389.36257,7358187.56918,7359187.56918,24696.00000,21933.00000,6654388.28000,3184.00000,1000000.00049,3.09764,562.14363,9.00000
2745,322389.36257,323389.36257,7358187.56918,7359187.56918,16470.00000,16134.00000,6011703.65000,984.00000,999999.99951,1.31036,128.13513,6.00000
2746,323389.36257,324389.36257,7358187.56918,7359187.56918,16476.00000,24042.00000,5322542.57000,338.00000,1000000.00000,1.97470,70.26255,6.00000
2747,324389.36257,325389.36257,7358187.56918,7359187.56918,10988.00000,19735.00000,5733003.42000,66.00000,1000000.00049,0.80530,10.64682,4.00000
2748,325389.36257,326389.36257,7358187.56918,7359187.56918,5496.00000,9068.00000,5134902.43000,129.00000,999999.99951,0.36717,18.21127,2.00000
2749,326389.36257,327389.36257,7358187.56918,7359187.56918,5498.00000,9068.00000,5134902.43000,129.00000,1000000.00000,0.36023,16.06221,2.00000
2750,327389.36257,328389.36257,7358187.56918,7359187.56918,13750.00000,19468.00000,7889780.85000,1017.00000,1000000.00049,1.34458,155.28888,5.00000
2751,328389.36257,329389.36257,7358187.56918,7359187.56918,16506.00000,23977.00000,7046292.87000,2574.00000,999999.99951,1.93075,730.95025,6.00000
2752,329389.36257,330389.36257,7358187.56918,7359187.56918,19264.00000,25335.00000,7000599.63000,2291.00000,1000000.00000,1.99801,645.94348,7.00000
2753,330389.36257,331389.36257,7358187.56918,7359187.56918,5506.00000,4289.00000,6541291.25000,652.00000,1000000.00049,0.35988,141.53157,2.00000
2754,331389.36257,332389.36257,7358187.56918,7359187.56918,30294.00000,37748.00000,11516561.28000,3195.00000,999999.99951,3.42002,844.76476,11.00000
2755,332389.36257,333389.36257,7358187.56918,7359187.56918,19285.00000,8518.00000,6027515.30000,1083.00000,1000000.00049,1.72215,526.82381,7.00000
2756,333389.36257,334389.36257,7358187.56918,7359187.56918,13780.00000,5790.00000,7593057.11000,99.00000,999999.99951,1.66784,13.89036,5.00000
2757,334389.36257,335389.36257,7358187.56918,7359187.56918,5514.00000,639.00000,4807217.56000,91.00000,996618.53784,0.47148,18.54445,2.00000
2758,335389.36257,336389.36257,7358187.56918,7359187.56918,5516.00000,639.00000,4807217.56000,91.00000,42599.83008,0.14017,0.11405,2.00000
2789,318389.36257,319389.36257,7357187.56918,7358187.56918,5578.00000,675.00000,2942221.62000,695.00000,259588.36963,0.17275,66.15513,2.00000
2790,319389.36257,320389.36257,7357187.56918,7358187.56918,5580.00000,675.00000,2942221.62000,695.00000,1000000.00000,0.66568,254.58043,2.00000
2791,320389.36257,321389.36257,7357187.56918,7358187.56918,11164.00000,3492.00000,6670353.31000,1134.00000,1000000.00049,0.59156,193.93202,4.00000
2792,321389.36257,322389.36257,7357187.56918,7358187.56918,8376.00000,5753.00000,4665227.93000,1199.00000,999999.99951,0.38838,144.31750,3.00000
2793,322389.36257,323389.36257,7357187.56918,7358187.56918,19551.00000,17512.00000,8237301.24000,2177.00000,1000000.00000,2.63569,556.82888,7.00000
2794,323389.36257,324389.36257,7357187.56918,7358187.56918,22352.00000,28302.00000,7919315.23000,1716.00000,1000000.00049,2.01675,381.67939,8.00000
2795,324389.36257,325389.36257,7357187.56918,7358187.56918,22360.00000,34683.00000,11316098.77000,487.00000,999999.99951,0.88303,49.05533,8.00000
2796,325389.36257,326389.36257,7357187.56918,7358187.56918,11184.00000,16537.00000,8698046.19000,176.00000,1000000.00000,0.95176,54.93035,4.00000
2797,326389.36257,327389.36257,7357187.56918,7358187.56918,11188.00000,14938.00000,6410085.46000,176.00000,1000000.00049,0.93109,49.77272,4.00000
2798,327389.36257,328389.36257,7357187.56918,7358187.56918,16788.00000,17641.00000,19719633.66000,1038.00000,999999.99951,0.91522,158.76023,6.00000
2799,328389.36257,329389.36257,7357187.56918,7358187.56918,11196.00000,10166.00000,18674002.36000,961.00000,1000000.00049,1.09476,80.92270,4.00000
2800,329389.36257,330389.36257,7357187.56918,7358187.56918,5600.00000,4303.00000,16907198.92000,78.00000,1000000.00000,0.18741,12.11609,2.00000
